Date_Time_B5,Temp_B5,Date_Time_B15,Temp_B15,Date_Time_B30,Temp_B30,Date_Time_B45,Temp_B45,Date_Time_A50,Temp_A50,Date_Time_A10,Temp_A10
8/9/2016 10:50,19.413,8/9/2016 10:50,19.365,8/9/2016 10:50,19.555,8/9/2016 10:50,19.341,8/9/2016 10:50,19.318,8/9/2016 10:50,19.532
8/9/2016 10:55,19.389,8/9/2016 10:55,19.365,8/9/2016 10:55,19.532,8/9/2016 10:55,19.341,8/9/2016 10:55,19.318,8/9/2016 10:55,19.508
8/9/2016 11:00,19.389,8/9/2016 11:00,19.341,8/9/2016 11:00,19.532,8/9/2016 11:00,19.318,8/9/2016 11:00,19.294,8/9/2016 11:00,19.508
8/9/2016 11:05,19.365,8/9/2016 11:05,19.318,8/9/2016 11:05,19.508,8/9/2016 11:05,19.318,8/9/2016 11:05,19.294,8/9/2016 11:05,19.484
8/9/2016 11:10,19.365,8/9/2016 11:10,19.318,8/9/2016 11:10,19.508,8/9/2016 11:10,19.318,8/9/2016 11:10,19.294,8/9/2016 11:10,19.484
8/9/2016 11:15,19.389,8/9/2016 11:15,19.341,8/9/2016 11:15,19.508,8/9/2016 11:15,19.341,8/9/2016 11:15,19.294,8/9/2016 11:15,19.508
8/9/2016 11:20,19.389,8/9/2016 11:20,19.341,8/9/2016 11:20,19.532,8/9/2016 11:20,19.341,8/9/2016 11:20,19.294,8/9/2016 11:20,19.508
8/9/2016 11:25,19.389,8/9/2016 11:25,19.341,8/9/2016 11:25,19.532,8/9/2016 11:25,19.341,8/9/2016 11:25,19.318,8/9/2016 11:25,19.508
8/9/2016 11:30,19.389,8/9/2016 11:30,19.341,8/9/2016 11:30,19.532,8/9/2016 11:30,19.341,8/9/2016 11:30,19.294,8/9/2016 11:30,19.508
8/9/2016 11:35,19.389,8/9/2016 11:35,19.341,8/9/2016 11:35,19.508,8/9/2016 11:35,19.318,8/9/2016 11:35,19.294,8/9/2016 11:35,19.508
8/9/2016 11:40,19.365,8/9/2016 11:40,19.318,8/9/2016 11:40,19.508,8/9/2016 11:40,19.318,8/9/2016 11:40,19.294,8/9/2016 11:40,19.484
8/9/2016 11:45,19.365,8/9/2016 11:45,19.318,8/9/2016 11:45,19.508,8/9/2016 11:45,19.294,8/9/2016 11:45,19.27,8/9/2016 11:45,19.484
8/9/2016 11:50,19.365,8/9/2016 11:50,19.318,8/9/2016 11:50,19.508,8/9/2016 11:50,19.294,8/9/2016 11:50,19.27,8/9/2016 11:50,19.484
8/9/2016 11:55,19.365,8/9/2016 11:55,19.318,8/9/2016 11:55,19.508,8/9/2016 11:55,19.318,8/9/2016 11:55,19.27,8/9/2016 11:55,19.484
8/9/2016 12:00,19.389,8/9/2016 12:00,19.341,8/9/2016 12:00,19.508,8/9/2016 12:00,19.318,8/9/2016 12:00,19.294,8/9/2016 12:00,19.508
8/9/2016 12:05,19.389,8/9/2016 12:05,19.341,8/9/2016 12:05,19.532,8/9/2016 12:05,19.341,8/9/2016 12:05,19.294,8/9/2016 12:05,19.508
8/9/2016 12:10,19.389,8/9/2016 12:10,19.341,8/9/2016 12:10,19.532,8/9/2016 12:10,19.341,8/9/2016 12:10,19.294,8/9/2016 12:10,19.508
8/9/2016 12:15,19.389,8/9/2016 12:15,19.341,8/9/2016 12:15,19.532,8/9/2016 12:15,19.341,8/9/2016 12:15,19.294,8/9/2016 12:15,19.508
8/9/2016 12:20,19.389,8/9/2016 12:20,19.341,8/9/2016 12:20,19.508,8/9/2016 12:20,19.318,8/9/2016 12:20,19.27,8/9/2016 12:20,19.508
8/9/2016 12:25,19.365,8/9/2016 12:25,19.318,8/9/2016 12:25,19.508,8/9/2016 12:25,19.318,8/9/2016 12:25,19.27,8/9/2016 12:25,19.484
8/9/2016 12:30,19.365,8/9/2016 12:30,19.318,8/9/2016 12:30,19.508,8/9/2016 12:30,19.318,8/9/2016 12:30,19.27,8/9/2016 12:30,19.484
8/9/2016 12:35,19.341,8/9/2016 12:35,19.318,8/9/2016 12:35,19.484,8/9/2016 12:35,19.294,8/9/2016 12:35,19.27,8/9/2016 12:35,19.484
8/9/2016 12:40,19.341,8/9/2016 12:40,19.318,8/9/2016 12:40,19.484,8/9/2016 12:40,19.294,8/9/2016 12:40,19.27,8/9/2016 12:40,19.46
8/9/2016 12:45,19.365,8/9/2016 12:45,19.318,8/9/2016 12:45,19.508,8/9/2016 12:45,19.318,8/9/2016 12:45,19.27,8/9/2016 12:45,19.484
8/9/2016 12:50,19.365,8/9/2016 12:50,19.318,8/9/2016 12:50,19.508,8/9/2016 12:50,19.318,8/9/2016 12:50,19.27,8/9/2016 12:50,19.484
8/9/2016 12:55,19.365,8/9/2016 12:55,19.318,8/9/2016 12:55,19.508,8/9/2016 12:55,19.294,8/9/2016 12:55,19.27,8/9/2016 12:55,19.484
8/9/2016 13:00,19.365,8/9/2016 13:00,19.318,8/9/2016 13:00,19.484,8/9/2016 13:00,19.294,8/9/2016 13:00,19.27,8/9/2016 13:00,19.484
8/9/2016 13:05,19.341,8/9/2016 13:05,19.294,8/9/2016 13:05,19.46,8/9/2016 13:05,19.294,8/9/2016 13:05,19.246,8/9/2016 13:05,19.46
8/9/2016 13:10,19.318,8/9/2016 13:10,19.27,8/9/2016 13:10,19.46,8/9/2016 13:10,19.27,8/9/2016 13:10,19.246,8/9/2016 13:10,19.436
8/9/2016 13:15,19.341,8/9/2016 13:15,19.294,8/9/2016 13:15,19.46,8/9/2016 13:15,19.27,8/9/2016 13:15,19.246,8/9/2016 13:15,19.436
8/9/2016 13:20,19.341,8/9/2016 13:20,19.294,8/9/2016 13:20,19.46,8/9/2016 13:20,19.294,8/9/2016 13:20,19.27,8/9/2016 13:20,19.46
8/9/2016 13:25,19.365,8/9/2016 13:25,19.318,8/9/2016 13:25,19.484,8/9/2016 13:25,19.294,8/9/2016 13:25,19.27,8/9/2016 13:25,19.46
8/9/2016 13:30,19.389,8/9/2016 13:30,19.341,8/9/2016 13:30,19.508,8/9/2016 13:30,19.318,8/9/2016 13:30,19.27,8/9/2016 13:30,19.484
8/9/2016 13:35,19.389,8/9/2016 13:35,19.341,8/9/2016 13:35,19.508,8/9/2016 13:35,19.341,8/9/2016 13:35,19.294,8/9/2016 13:35,19.508
8/9/2016 13:40,19.413,8/9/2016 13:40,19.365,8/9/2016 13:40,19.532,8/9/2016 13:40,19.341,8/9/2016 13:40,19.294,8/9/2016 13:40,19.508
8/9/2016 13:45,19.389,8/9/2016 13:45,19.341,8/9/2016 13:45,19.508,8/9/2016 13:45,19.341,8/9/2016 13:45,19.294,8/9/2016 13:45,19.508
8/9/2016 13:50,19.389,8/9/2016 13:50,19.341,8/9/2016 13:50,19.508,8/9/2016 13:50,19.318,8/9/2016 13:50,19.294,8/9/2016 13:50,19.508
8/9/2016 13:55,19.389,8/9/2016 13:55,19.341,8/9/2016 13:55,19.508,8/9/2016 13:55,19.318,8/9/2016 13:55,19.294,8/9/2016 13:55,19.484
8/9/2016 14:00,19.389,8/9/2016 14:00,19.341,8/9/2016 14:00,19.508,8/9/2016 14:00,19.318,8/9/2016 14:00,19.27,8/9/2016 14:00,19.484
8/9/2016 14:05,19.365,8/9/2016 14:05,19.318,8/9/2016 14:05,19.484,8/9/2016 14:05,19.318,8/9/2016 14:05,19.27,8/9/2016 14:05,19.484
8/9/2016 14:10,19.365,8/9/2016 14:10,19.318,8/9/2016 14:10,19.484,8/9/2016 14:10,19.294,8/9/2016 14:10,19.27,8/9/2016 14:10,19.484
8/9/2016 14:15,19.365,8/9/2016 14:15,19.318,8/9/2016 14:15,19.484,8/9/2016 14:15,19.294,8/9/2016 14:15,19.27,8/9/2016 14:15,19.484
8/9/2016 14:20,19.389,8/9/2016 14:20,19.365,8/9/2016 14:20,19.508,8/9/2016 14:20,19.341,8/9/2016 14:20,19.294,8/9/2016 14:20,19.508
8/9/2016 14:25,19.436,8/9/2016 14:25,19.413,8/9/2016 14:25,19.555,8/9/2016 14:25,19.389,8/9/2016 14:25,19.318,8/9/2016 14:25,19.555
8/9/2016 14:30,19.508,8/9/2016 14:30,19.46,8/9/2016 14:30,19.627,8/9/2016 14:30,19.436,8/9/2016 14:30,19.365,8/9/2016 14:30,19.603
8/9/2016 14:35,19.579,8/9/2016 14:35,19.532,8/9/2016 14:35,19.817,8/9/2016 14:35,19.508,8/9/2016 14:35,19.436,8/9/2016 14:35,19.674
8/9/2016 14:40,19.603,8/9/2016 14:40,19.555,8/9/2016 14:40,19.793,8/9/2016 14:40,19.508,8/9/2016 14:40,19.46,8/9/2016 14:40,19.698
8/9/2016 14:45,19.912,8/9/2016 14:45,19.651,8/9/2016 14:45,19.793,8/9/2016 14:45,20.031,8/9/2016 14:45,19.579,8/9/2016 14:45,19.722
8/9/2016 14:50,19.389,8/9/2016 14:50,19.222,8/9/2016 14:50,19.413,8/9/2016 14:50,19.508,8/9/2016 14:50,19.365,8/9/2016 14:50,19.413
8/9/2016 14:55,19.318,8/9/2016 14:55,19.199,8/9/2016 14:55,19.318,8/9/2016 14:55,19.318,8/9/2016 14:55,19.199,8/9/2016 14:55,19.27
8/9/2016 15:00,19.151,8/9/2016 15:00,19.056,8/9/2016 15:00,19.127,8/9/2016 15:00,19.175,8/9/2016 15:00,19.08,8/9/2016 15:00,19.127
8/9/2016 15:05,18.937,8/9/2016 15:05,18.913,8/9/2016 15:05,18.913,8/9/2016 15:05,19.008,8/9/2016 15:05,18.937,8/9/2016 15:05,18.961
8/9/2016 15:10,18.794,8/9/2016 15:10,18.747,8/9/2016 15:10,18.771,8/9/2016 15:10,18.889,8/9/2016 15:10,18.842,8/9/2016 15:10,18.818
8/9/2016 15:15,19.008,8/9/2016 15:15,19.008,8/9/2016 15:15,18.913,8/9/2016 15:15,19.294,8/9/2016 15:15,19.151,8/9/2016 15:15,18.985
8/9/2016 15:20,18.794,8/9/2016 15:20,18.771,8/9/2016 15:20,18.652,8/9/2016 15:20,18.913,8/9/2016 15:20,19.318,8/9/2016 15:20,18.699
8/9/2016 15:25,18.675,8/9/2016 15:25,18.604,8/9/2016 15:25,18.533,8/9/2016 15:25,18.842,8/9/2016 15:25,19.389,8/9/2016 15:25,18.509
8/9/2016 15:30,18.675,8/9/2016 15:30,18.58,8/9/2016 15:30,18.485,8/9/2016 15:30,18.818,8/9/2016 15:30,19.484,8/9/2016 15:30,18.461
8/9/2016 15:35,18.675,8/9/2016 15:35,18.58,8/9/2016 15:35,18.461,8/9/2016 15:35,18.842,8/9/2016 15:35,19.603,8/9/2016 15:35,18.438
8/9/2016 15:40,18.699,8/9/2016 15:40,18.604,8/9/2016 15:40,18.438,8/9/2016 15:40,18.866,8/9/2016 15:40,19.698,8/9/2016 15:40,18.461
8/9/2016 15:45,18.747,8/9/2016 15:45,18.628,8/9/2016 15:45,18.438,8/9/2016 15:45,18.889,8/9/2016 15:45,19.722,8/9/2016 15:45,18.461
8/9/2016 15:50,18.794,8/9/2016 15:50,18.675,8/9/2016 15:50,18.461,8/9/2016 15:50,18.937,8/9/2016 15:50,19.77,8/9/2016 15:50,18.461
8/9/2016 15:55,18.842,8/9/2016 15:55,18.723,8/9/2016 15:55,18.485,8/9/2016 15:55,19.008,8/9/2016 15:55,19.865,8/9/2016 15:55,18.461
8/9/2016 16:00,18.913,8/9/2016 16:00,18.771,8/9/2016 16:00,18.509,8/9/2016 16:00,19.08,8/9/2016 16:00,19.888,8/9/2016 16:00,18.461
8/9/2016 16:05,18.937,8/9/2016 16:05,18.794,8/9/2016 16:05,18.509,8/9/2016 16:05,19.127,8/9/2016 16:05,19.936,8/9/2016 16:05,18.485
8/9/2016 16:10,19.008,8/9/2016 16:10,18.842,8/9/2016 16:10,18.533,8/9/2016 16:10,19.175,8/9/2016 16:10,19.912,8/9/2016 16:10,18.485
8/9/2016 16:15,19.056,8/9/2016 16:15,18.889,8/9/2016 16:15,18.533,8/9/2016 16:15,19.27,8/9/2016 16:15,19.841,8/9/2016 16:15,18.509
8/9/2016 16:20,19.127,8/9/2016 16:20,18.937,8/9/2016 16:20,18.557,8/9/2016 16:20,19.341,8/9/2016 16:20,19.841,8/9/2016 16:20,18.509
8/9/2016 16:25,19.175,8/9/2016 16:25,18.985,8/9/2016 16:25,18.58,8/9/2016 16:25,19.389,8/9/2016 16:25,19.77,8/9/2016 16:25,18.533
8/9/2016 16:30,19.199,8/9/2016 16:30,19.008,8/9/2016 16:30,18.604,8/9/2016 16:30,19.413,8/9/2016 16:30,19.698,8/9/2016 16:30,18.533
8/9/2016 16:35,19.222,8/9/2016 16:35,19.032,8/9/2016 16:35,18.604,8/9/2016 16:35,19.413,8/9/2016 16:35,19.651,8/9/2016 16:35,18.557
8/9/2016 16:40,19.27,8/9/2016 16:40,19.08,8/9/2016 16:40,18.628,8/9/2016 16:40,19.46,8/9/2016 16:40,19.674,8/9/2016 16:40,18.557
8/9/2016 16:45,19.341,8/9/2016 16:45,19.151,8/9/2016 16:45,18.652,8/9/2016 16:45,19.508,8/9/2016 16:45,19.698,8/9/2016 16:45,18.58
8/9/2016 16:50,19.389,8/9/2016 16:50,19.199,8/9/2016 16:50,18.675,8/9/2016 16:50,19.555,8/9/2016 16:50,19.746,8/9/2016 16:50,18.604
8/9/2016 16:55,19.46,8/9/2016 16:55,19.246,8/9/2016 16:55,18.699,8/9/2016 16:55,19.603,8/9/2016 16:55,19.77,8/9/2016 16:55,18.628
8/9/2016 17:00,19.674,8/9/2016 17:00,19.579,8/9/2016 17:00,19.175,8/9/2016 17:00,19.77,8/9/2016 17:00,19.888,8/9/2016 17:00,19.103
8/9/2016 17:05,19.96,8/9/2016 17:05,19.865,8/9/2016 17:05,19.579,8/9/2016 17:05,19.984,8/9/2016 17:05,19.817,8/9/2016 17:05,19.484
8/9/2016 17:10,20.15,8/9/2016 17:10,20.103,8/9/2016 17:10,19.841,8/9/2016 17:10,20.198,8/9/2016 17:10,19.865,8/9/2016 17:10,19.817
8/9/2016 17:15,20.507,8/9/2016 17:15,20.365,8/9/2016 17:15,20.174,8/9/2016 17:15,20.46,8/9/2016 17:15,20.031,8/9/2016 17:15,20.531
8/9/2016 17:20,20.579,8/9/2016 17:20,20.317,8/9/2016 17:20,20.341,8/9/2016 17:20,20.317,8/9/2016 17:20,20.174,8/9/2016 17:20,20.531
8/9/2016 17:25,19.984,8/9/2016 17:25,19.817,8/9/2016 17:25,20.007,8/9/2016 17:25,19.793,8/9/2016 17:25,19.603,8/9/2016 17:25,20.055
8/9/2016 17:30,19.175,8/9/2016 17:30,19.103,8/9/2016 17:30,19.199,8/9/2016 17:30,19.175,8/9/2016 17:30,19.127,8/9/2016 17:30,19.222
8/9/2016 17:35,19.08,8/9/2016 17:35,19.008,8/9/2016 17:35,19.08,8/9/2016 17:35,19.08,8/9/2016 17:35,19.032,8/9/2016 17:35,19.103
8/9/2016 17:40,18.961,8/9/2016 17:40,18.747,8/9/2016 17:40,18.652,8/9/2016 17:40,19.056,8/9/2016 17:40,19.032,8/9/2016 17:40,18.723
8/9/2016 17:45,18.842,8/9/2016 17:45,18.699,8/9/2016 17:45,18.295,8/9/2016 17:45,19.08,8/9/2016 17:45,19.08,8/9/2016 17:45,18.652
8/9/2016 17:50,18.889,8/9/2016 17:50,18.652,8/9/2016 17:50,18.01,8/9/2016 17:50,18.319,8/9/2016 17:50,18.247,8/9/2016 17:50,18.628
8/9/2016 17:55,18.818,8/9/2016 17:55,18.652,8/9/2016 17:55,17.772,8/9/2016 17:55,18.224,8/9/2016 17:55,18.39,8/9/2016 17:55,18.58
8/9/2016 18:00,18.723,8/9/2016 18:00,18.628,8/9/2016 18:00,17.605,8/9/2016 18:00,17.629,8/9/2016 18:00,18.438,8/9/2016 18:00,18.557
8/9/2016 18:05,18.628,8/9/2016 18:05,18.58,8/9/2016 18:05,17.463,8/9/2016 18:05,17.653,8/9/2016 18:05,18.176,8/9/2016 18:05,18.509
8/9/2016 18:10,18.509,8/9/2016 18:10,18.557,8/9/2016 18:10,17.368,8/9/2016 18:10,17.843,8/9/2016 18:10,18.58,8/9/2016 18:10,18.461
8/9/2016 18:15,18.438,8/9/2016 18:15,18.533,8/9/2016 18:15,17.296,8/9/2016 18:15,17.867,8/9/2016 18:15,18.652,8/9/2016 18:15,18.414
8/9/2016 18:20,18.39,8/9/2016 18:20,18.509,8/9/2016 18:20,17.225,8/9/2016 18:20,17.772,8/9/2016 18:20,18.01,8/9/2016 18:20,18.366
8/9/2016 18:25,18.343,8/9/2016 18:25,18.485,8/9/2016 18:25,17.153,8/9/2016 18:25,17.011,8/9/2016 18:25,17.748,8/9/2016 18:25,18.319
8/9/2016 18:30,18.247,8/9/2016 18:30,18.461,8/9/2016 18:30,17.106,8/9/2016 18:30,16.939,8/9/2016 18:30,18.2,8/9/2016 18:30,18.271
8/9/2016 18:35,18.129,8/9/2016 18:35,18.438,8/9/2016 18:35,17.058,8/9/2016 18:35,17.082,8/9/2016 18:35,18.461,8/9/2016 18:35,18.224
8/9/2016 18:40,18.033,8/9/2016 18:40,18.39,8/9/2016 18:40,17.034,8/9/2016 18:40,17.225,8/9/2016 18:40,17.891,8/9/2016 18:40,18.176
8/9/2016 18:45,17.986,8/9/2016 18:45,18.366,8/9/2016 18:45,17.011,8/9/2016 18:45,17.034,8/9/2016 18:45,17.701,8/9/2016 18:45,18.129
8/9/2016 18:50,17.915,8/9/2016 18:50,18.343,8/9/2016 18:50,16.963,8/9/2016 18:50,16.987,8/9/2016 18:50,17.558,8/9/2016 18:50,18.081
8/9/2016 18:55,17.843,8/9/2016 18:55,18.319,8/9/2016 18:55,16.939,8/9/2016 18:55,16.868,8/9/2016 18:55,17.344,8/9/2016 18:55,18.057
8/9/2016 19:00,17.796,8/9/2016 19:00,18.271,8/9/2016 19:00,16.915,8/9/2016 19:00,16.963,8/9/2016 19:00,17.51,8/9/2016 19:00,18.01
8/9/2016 19:05,17.724,8/9/2016 19:05,18.247,8/9/2016 19:05,16.892,8/9/2016 19:05,16.987,8/9/2016 19:05,17.986,8/9/2016 19:05,17.962
8/9/2016 19:10,17.677,8/9/2016 19:10,18.2,8/9/2016 19:10,16.868,8/9/2016 19:10,17.106,8/9/2016 19:10,18.176,8/9/2016 19:10,17.938
8/9/2016 19:15,17.653,8/9/2016 19:15,18.176,8/9/2016 19:15,16.844,8/9/2016 19:15,17.272,8/9/2016 19:15,17.986,8/9/2016 19:15,17.891
8/9/2016 19:20,17.629,8/9/2016 19:20,18.152,8/9/2016 19:20,16.844,8/9/2016 19:20,17.368,8/9/2016 19:20,18.271,8/9/2016 19:20,17.867
8/9/2016 19:25,17.629,8/9/2016 19:25,18.105,8/9/2016 19:25,16.82,8/9/2016 19:25,17.463,8/9/2016 19:25,18.509,8/9/2016 19:25,17.843
8/9/2016 19:30,17.653,8/9/2016 19:30,18.081,8/9/2016 19:30,16.796,8/9/2016 19:30,17.748,8/9/2016 19:30,18.794,8/9/2016 19:30,17.796
8/9/2016 19:35,17.677,8/9/2016 19:35,18.057,8/9/2016 19:35,16.796,8/9/2016 19:35,17.938,8/9/2016 19:35,18.937,8/9/2016 19:35,17.772
8/9/2016 19:40,17.724,8/9/2016 19:40,18.01,8/9/2016 19:40,16.773,8/9/2016 19:40,17.653,8/9/2016 19:40,18.033,8/9/2016 19:40,17.748
8/9/2016 19:45,17.724,8/9/2016 19:45,17.986,8/9/2016 19:45,16.749,8/9/2016 19:45,17.082,8/9/2016 19:45,17.701,8/9/2016 19:45,17.724
8/9/2016 19:50,17.677,8/9/2016 19:50,17.962,8/9/2016 19:50,16.749,8/9/2016 19:50,16.82,8/9/2016 19:50,17.415,8/9/2016 19:50,17.701
8/9/2016 19:55,17.605,8/9/2016 19:55,17.938,8/9/2016 19:55,16.725,8/9/2016 19:55,16.892,8/9/2016 19:55,17.653,8/9/2016 19:55,17.653
8/9/2016 20:00,17.558,8/9/2016 20:00,17.915,8/9/2016 20:00,16.725,8/9/2016 20:00,16.773,8/9/2016 20:00,16.987,8/9/2016 20:00,17.629
8/9/2016 20:05,17.51,8/9/2016 20:05,17.891,8/9/2016 20:05,16.701,8/9/2016 20:05,16.796,8/9/2016 20:05,17.106,8/9/2016 20:05,17.605
8/9/2016 20:10,17.439,8/9/2016 20:10,17.867,8/9/2016 20:10,16.701,8/9/2016 20:10,16.725,8/9/2016 20:10,16.82,8/9/2016 20:10,17.605
8/9/2016 20:15,17.415,8/9/2016 20:15,17.843,8/9/2016 20:15,16.701,8/9/2016 20:15,16.725,8/9/2016 20:15,16.868,8/9/2016 20:15,17.558
8/9/2016 20:20,17.368,8/9/2016 20:20,17.819,8/9/2016 20:20,16.677,8/9/2016 20:20,16.773,8/9/2016 20:20,16.844,8/9/2016 20:20,17.558
8/9/2016 20:25,17.32,8/9/2016 20:25,17.796,8/9/2016 20:25,16.677,8/9/2016 20:25,16.749,8/9/2016 20:25,16.82,8/9/2016 20:25,17.534
8/9/2016 20:30,17.32,8/9/2016 20:30,17.772,8/9/2016 20:30,16.677,8/9/2016 20:30,16.796,8/9/2016 20:30,16.844,8/9/2016 20:30,17.51
8/9/2016 20:35,17.296,8/9/2016 20:35,17.748,8/9/2016 20:35,16.654,8/9/2016 20:35,16.82,8/9/2016 20:35,16.82,8/9/2016 20:35,17.486
8/9/2016 20:40,17.272,8/9/2016 20:40,17.724,8/9/2016 20:40,16.654,8/9/2016 20:40,16.844,8/9/2016 20:40,16.82,8/9/2016 20:40,17.463
8/9/2016 20:45,17.272,8/9/2016 20:45,17.701,8/9/2016 20:45,16.654,8/9/2016 20:45,16.868,8/9/2016 20:45,16.844,8/9/2016 20:45,17.463
8/9/2016 20:50,17.249,8/9/2016 20:50,17.677,8/9/2016 20:50,16.63,8/9/2016 20:50,16.868,8/9/2016 20:50,16.844,8/9/2016 20:50,17.439
8/9/2016 20:55,17.249,8/9/2016 20:55,17.653,8/9/2016 20:55,16.63,8/9/2016 20:55,16.868,8/9/2016 20:55,16.844,8/9/2016 20:55,17.415
8/9/2016 21:00,17.225,8/9/2016 21:00,17.629,8/9/2016 21:00,16.63,8/9/2016 21:00,16.892,8/9/2016 21:00,16.868,8/9/2016 21:00,17.415
8/9/2016 21:05,17.225,8/9/2016 21:05,17.605,8/9/2016 21:05,16.63,8/9/2016 21:05,16.892,8/9/2016 21:05,16.868,8/9/2016 21:05,17.391
8/9/2016 21:10,17.225,8/9/2016 21:10,17.582,8/9/2016 21:10,16.606,8/9/2016 21:10,16.892,8/9/2016 21:10,16.868,8/9/2016 21:10,17.368
8/9/2016 21:15,17.201,8/9/2016 21:15,17.558,8/9/2016 21:15,16.606,8/9/2016 21:15,16.915,8/9/2016 21:15,16.892,8/9/2016 21:15,17.368
8/9/2016 21:20,17.201,8/9/2016 21:20,17.534,8/9/2016 21:20,16.606,8/9/2016 21:20,16.939,8/9/2016 21:20,16.939,8/9/2016 21:20,17.344
8/9/2016 21:25,17.201,8/9/2016 21:25,17.51,8/9/2016 21:25,16.606,8/9/2016 21:25,16.987,8/9/2016 21:25,17.415,8/9/2016 21:25,17.32
8/9/2016 21:30,17.201,8/9/2016 21:30,17.51,8/9/2016 21:30,16.582,8/9/2016 21:30,17.082,8/9/2016 21:30,17.772,8/9/2016 21:30,17.32
8/9/2016 21:35,17.201,8/9/2016 21:35,17.486,8/9/2016 21:35,16.582,8/9/2016 21:35,16.987,8/9/2016 21:35,17.249,8/9/2016 21:35,17.296
8/9/2016 21:40,17.201,8/9/2016 21:40,17.463,8/9/2016 21:40,16.582,8/9/2016 21:40,16.963,8/9/2016 21:40,17.034,8/9/2016 21:40,17.272
8/9/2016 21:45,17.201,8/9/2016 21:45,17.439,8/9/2016 21:45,16.582,8/9/2016 21:45,16.939,8/9/2016 21:45,16.915,8/9/2016 21:45,17.272
8/9/2016 21:50,17.201,8/9/2016 21:50,17.439,8/9/2016 21:50,16.558,8/9/2016 21:50,16.892,8/9/2016 21:50,16.844,8/9/2016 21:50,17.249
8/9/2016 21:55,17.177,8/9/2016 21:55,17.415,8/9/2016 21:55,16.558,8/9/2016 21:55,16.868,8/9/2016 21:55,16.82,8/9/2016 21:55,17.249
8/9/2016 22:00,17.177,8/9/2016 22:00,17.391,8/9/2016 22:00,16.558,8/9/2016 22:00,16.868,8/9/2016 22:00,16.82,8/9/2016 22:00,17.225
8/9/2016 22:05,17.153,8/9/2016 22:05,17.391,8/9/2016 22:05,16.558,8/9/2016 22:05,16.868,8/9/2016 22:05,16.82,8/9/2016 22:05,17.225
8/9/2016 22:10,17.13,8/9/2016 22:10,17.368,8/9/2016 22:10,16.558,8/9/2016 22:10,16.868,8/9/2016 22:10,16.82,8/9/2016 22:10,17.201
8/9/2016 22:15,17.13,8/9/2016 22:15,17.344,8/9/2016 22:15,16.558,8/9/2016 22:15,16.868,8/9/2016 22:15,16.844,8/9/2016 22:15,17.201
8/9/2016 22:20,17.13,8/9/2016 22:20,17.344,8/9/2016 22:20,16.558,8/9/2016 22:20,16.892,8/9/2016 22:20,16.892,8/9/2016 22:20,17.177
8/9/2016 22:25,17.106,8/9/2016 22:25,17.32,8/9/2016 22:25,16.558,8/9/2016 22:25,16.963,8/9/2016 22:25,17.034,8/9/2016 22:25,17.177
8/9/2016 22:30,17.13,8/9/2016 22:30,17.32,8/9/2016 22:30,16.534,8/9/2016 22:30,17.249,8/9/2016 22:30,17.391,8/9/2016 22:30,17.153
8/9/2016 22:35,17.153,8/9/2016 22:35,17.296,8/9/2016 22:35,16.534,8/9/2016 22:35,17.51,8/9/2016 22:35,17.677,8/9/2016 22:35,17.153
8/9/2016 22:40,17.201,8/9/2016 22:40,17.296,8/9/2016 22:40,16.534,8/9/2016 22:40,17.701,8/9/2016 22:40,17.772,8/9/2016 22:40,17.13
8/9/2016 22:45,17.272,8/9/2016 22:45,17.272,8/9/2016 22:45,16.534,8/9/2016 22:45,17.819,8/9/2016 22:45,17.819,8/9/2016 22:45,17.13
8/9/2016 22:50,17.344,8/9/2016 22:50,17.272,8/9/2016 22:50,16.534,8/9/2016 22:50,17.819,8/9/2016 22:50,17.796,8/9/2016 22:50,17.106
8/9/2016 22:55,17.415,8/9/2016 22:55,17.249,8/9/2016 22:55,16.511,8/9/2016 22:55,17.819,8/9/2016 22:55,17.796,8/9/2016 22:55,17.106
8/9/2016 23:00,17.439,8/9/2016 23:00,17.249,8/9/2016 23:00,16.511,8/9/2016 23:00,17.796,8/9/2016 23:00,17.796,8/9/2016 23:00,17.106
8/9/2016 23:05,17.486,8/9/2016 23:05,17.249,8/9/2016 23:05,16.511,8/9/2016 23:05,17.796,8/9/2016 23:05,17.796,8/9/2016 23:05,17.082
8/9/2016 23:10,17.51,8/9/2016 23:10,17.225,8/9/2016 23:10,16.511,8/9/2016 23:10,17.819,8/9/2016 23:10,17.796,8/9/2016 23:10,17.082
8/9/2016 23:15,17.534,8/9/2016 23:15,17.225,8/9/2016 23:15,16.511,8/9/2016 23:15,17.819,8/9/2016 23:15,17.772,8/9/2016 23:15,17.058
8/9/2016 23:20,17.558,8/9/2016 23:20,17.225,8/9/2016 23:20,16.511,8/9/2016 23:20,17.796,8/9/2016 23:20,17.772,8/9/2016 23:20,17.058
8/9/2016 23:25,17.558,8/9/2016 23:25,17.225,8/9/2016 23:25,16.511,8/9/2016 23:25,17.796,8/9/2016 23:25,17.748,8/9/2016 23:25,17.058
8/9/2016 23:30,17.558,8/9/2016 23:30,17.225,8/9/2016 23:30,16.511,8/9/2016 23:30,17.772,8/9/2016 23:30,17.724,8/9/2016 23:30,17.034
8/9/2016 23:35,17.582,8/9/2016 23:35,17.225,8/9/2016 23:35,16.511,8/9/2016 23:35,17.724,8/9/2016 23:35,17.701,8/9/2016 23:35,17.034
